latitude,longitude
-22.32,65.5
-22.32,62.12
-22.32,6.44
-22.32,2.87
-22.32,2.7
-22.32,2.53
-22.32,0.79
-22.32,-23.72
-22.32,-24.96
-22.32,-40.87
-22.33,67.66
-22.33,64.22
-22.33,42.36
-22.33,7.84
-22.33,6.7
-22.33,3.52
-22.33,3.43
-22.33,2.04
-22.33,-1.67
-22.33,-4.98
-22.33,-7.25
-22.33,-10.05
-22.33,-19.45
-22.33,-24.13
-22.33,-28.62
-22.33,-30.47
-22.33,-39.55
-22.33,-41.28
-22.35,73.07
-22.35,69.85
-22.35,69.78
-22.35,63.28
-22.35,42.41
-22.35,37.9
-22.35,37.81
-22.35,6.32
-22.35,-24.35
-22.35,-24.64
-22.35,-28.95
-22.35,-32.55
-22.35,-38.02
-22.37,159.97
-22.37,70.42
-22.37,69.43
-22.37,64.8
-22.37,62.59
-22.37,58.55
-22.37,42.59
-22.37,5.87
-22.37,5.48
-22.37,-20.25
-22.37,-27.36
-22.37,-27.84
-22.37,-38.88
-22.38,110.05
-22.38,84.57
-22.38,64.87
-22.38,60.2
-22.38,55.62
-22.38,-20.37
-22.38,-37.75
-22.38,-37.75
-22.4,75.22
-22.4,69.26
-22.4,67.75
-22.4,65.43
-22.4,63.75
-22.4,62.1
-22.4,56.4
-22.4,42.95
-22.4,41.68
-22.4,4.82
-22.4,2.9
-22.4,2.52
-22.4,-8.07
-22.4,-8.35
-22.4,-8.9
-22.4,-18.88
-22.4,-20.45
-22.4,-23.12
-22.4,-25
-22.4,-39.35
-22.41,50.28
-22.42,84.27
-22.42,72.9
-22.42,67.47
-22.42,62.3
-22.42,-5.55
-22.42,-11.72
-22.42,-22.35
-22.42,-23.87
-22.42,-29.15
-22.42,-31.42
-22.42,-35.73
-22.43,89.72
-22.43,71.47
-22.43,70.34
-22.43,69.37
-22.43,57.17
-22.43,52.33
-22.43,42.36
-22.43,40.27
-22.43,4.05
-22.43,3.82
-22.43,-29.32
-22.43,-34.36
-22.45,107.4
-22.45,107
-22.45,97.2
-22.45,75.12
-22.45,73.78
-22.45,68.21
-22.45,66.2
-22.45,63.67
-22.45,56.92
-22.45,40.78
-22.45,5.68
-22.45,-3.88
-22.45,-23.75
-22.45,-24.9
-22.45,-25.08
-22.45,-40
-22.47,75.38
-22.47,74.55
-22.47,66.51
-22.47,62.12
-22.47,58.05
-22.47,43.25
-22.47,37.11
-22.47,6.54
-22.47,5.73
-22.47,5.63
-22.47,1.8
-22.47,-9.63
-22.47,-26.32
-22.47,-28.15
-22.47,-29.52
-22.47,-37.78
-22.47,-174.93
-22.48,83.4
-22.48,71.32
-22.48,63.76
-22.48,59.07
-22.48,43
-22.48,37.38
-22.48,5.93
-22.48,-27.47
-22.48,-30.5
-22.48,-31.32
-22.48,-37.37
-22.5,68.7
-22.5,68.65
-22.5,66.87
-22.5,60.87
-22.5,55.67
-22.5,55.28
-22.5,53.51
-22.5,42.88
-22.5,5.48
-22.5,3.83
-22.5,-6.97
-22.5,-31.92
-22.5,-33.89
-22.5,-39.98
-22.52,79.4
-22.52,69.26
-22.52,67.66
-22.52,58.25
-22.52,-4.37
-22.52,-8.72
-22.52,-19.73
-22.52,-32.77
-22.52,-34.73
-22.52,-35.78
-22.52,-40.25
-22.53,76.19
-22.53,71.76
-22.53,70.78
-22.53,66.72
-22.53,66.62
-22.53,61.55
-22.53,60.78
-22.53,41.57
-22.53,40.31
-22.53,38.09
-22.53,-19.24
-22.53,-24.32
-22.53,-25.18
-22.53,-25.53
-22.53,-30.08
-22.53,-33.18
-22.53,-33.2
-22.53,-34.1
-22.55,83.67
-22.55,76.72
-22.55,66.3
-22.55,57.65
-22.55,5.05
-22.55,1.91
-22.55,1.8
-22.55,-10.05
-22.55,-13.73
-22.55,-18.4
-22.55,-25.35
-22.55,-27.16
-22.55,-37.38
-22.57,82.95
-22.57,67.13
-22.57,67.08
-22.57,65.33
-22.57,57.16
-22.57,53.12
-22.57,42.78
-22.57,7.01
-22.57,4.55
-22.57,3.25
-22.57,0.47
-22.57,-8.62
-22.57,-9.67
-22.57,-14.85
-22.57,-24.48
-22.57,-25.19
-22.57,-27.67
-22.57,-33.45
-22.58,98.35
-22.58,82.73
-22.58,70.7
-22.58,64.67
-22.58,5.84
-22.58,4.02
-22.58,2.13
-22.58,1.22
-22.58,-25.17
-22.58,-28.42
-22.58,-28.78
-22.58,-36.35
-22.58,-38.62
-22.6,96.1
-22.6,82.72
-22.6,65.63
-22.6,64.83
-22.6,42.36
-22.6,4.25
-22.6,-8
-22.6,-29.1
-22.62,78.22
-22.62,67.55
-22.62,59.26
-22.62,37.38
-22.62,5.08
-22.62,4.53
-22.62,-6.43
-22.62,-8.37
-22.62,-17.48
-22.62,-22.13
-22.62,-22.76
-22.62,-25.5
-22.62,-32.53
-22.63,90.8
-22.63,82.32
-22.63,72.45
-22.63,70.58
-22.63,67.47
-22.63,65.48
-22.63,65.26
-22.63,54.82
-22.63,53.83
-22.63,37.9
-22.63,36.49
-22.63,5.99
-22.63,3.52
-22.63,1.33
-22.63,-18.78
-22.63,-37.12
-22.65,65.07
-22.65,50.62
-22.65,50.47
-22.65,36.23
-22.65,5.87
-22.65,4.1
-22.65,1.32
-22.65,-5.33
-22.65,-7.07
-22.65,-7.87
-22.65,-7.95
-22.65,-27
-22.65,-28.53
-22.65,-28.68
-22.65,-37.38
-22.67,169.18
-22.67,81.75
-22.67,68.66
-22.67,67.58
-22.67,61.77
-22.67,60.61
-22.67,60.58
-22.67,55.87
-22.67,51.5
-22.67,40.03
-22.67,39.07
-22.67,4.78
-22.67,3.93
-22.67,3.15
-22.67,-1.87
-22.67,-3.45
-22.67,-23.75
-22.67,-26.73
-22.67,-29.35
-22.67,-29.43
-22.67,-41.4
-22.68,88.35
-22.68,86.88
-22.68,80.62
-22.68,74.93
-22.68,67.05
-22.68,65.58
-22.68,56.15
-22.68,51.57
-22.68,42.16
-22.68,4.32
-22.68,2.82
-22.68,2.43
-22.68,-3.8
-22.68,-10.13
-22.68,-12.55
-22.68,-25.29
-22.68,-26.23
-22.7,99.34
-22.7,67.42
-22.7,66.85
-22.7,66
-22.7,63.41
-22.7,54.15
-22.7,42.41
-22.7,5.02
-22.7,3.43
-22.7,-8.32
-22.7,-22.34
-22.7,-27.45
-22.7,-28.76
-22.7,-35.35
-22.7,-37.87
-22.72,83.4
-22.72,63.77
-22.72,54.02
-22.72,4.23
-22.72,2.37
-22.72,-5.5
-22.72,-8.35
-22.72,-13.7
-22.72,-23.7
-22.72,-26.58
-22.72,-27.27
-22.72,-30.92
-22.72,-35.52
-22.72,-37.62
-22.73,66.95
-22.73,58.5
-22.73,58.37
-22.73,40.84
-22.73,36.27
-22.73,6.74
-22.73,4.8
-22.73,2.92
-22.73,2
-22.73,-20.25
-22.73,-25.07
-22.73,-27.25
-22.73,-40.62
-22.75,68.4
-22.75,65.32
-22.75,62.92
-22.75,42.13
-22.75,5.94
-22.75,-22.88
-22.75,-33.75
-22.77,109.38
-22.77,99.17
-22.77,76.63
-22.77,68.43
-22.77,67.63
-22.77,66.41
-22.77,66.13
-22.77,65.48
-22.77,65.07
-22.77,64.07
-22.77,43.17
-22.77,2.77
-22.77,-4.22
-22.77,-4.92
-22.77,-6.92
-22.77,-7.53
-22.77,-26.22
-22.77,-26.47
-22.77,-26.95
-22.77,-41.07
-22.77,-98.61
-22.77,-176.22
-22.78,96.78
-22.78,72.75
-22.78,65.25
-22.78,61.52
-22.78,3.56
-22.78,-15.05
-22.78,-24.92
-22.78,-26.53
-22.78,-28.78
-22.78,-32.2
-22.78,-32.63
-22.78,-34.27
-22.8,102.84
-22.8,74.17
-22.8,71.68
-22.8,70.72
-22.8,65.76
-22.8,63.27
-22.8,62.21
-22.8,59.46
-22.8,50.77
-22.8,41.91
-22.8,7.92
-22.8,4.73
-22.8,3.92
-22.8,-6.23
-22.8,-24.03
-22.8,-24.93
-22.8,-28.73
-22.8,-29.55
-22.8,-38.93
-22.8,-41.65
-22.8,-41.83
-22.82,61.87
-22.82,59.79
-22.82,56.92
-22.82,7.2
-22.82,5.93
-22.82,5.92
-22.82,-1.67
-22.82,-22.07
-22.82,-24.28
-22.82,-27.97
-22.82,-29.08
-22.82,-35.06
-22.82,-41.23
-22.83,164.92
-22.83,83.92
-22.83,62.1
-22.83,57.27
-22.83,42.32
-22.83,39.58
-22.83,39
-22.83,37.95
-22.83,37.52
-22.83,-19
-22.83,-23.38
-22.83,-26.53
-22.83,-38.98
-22.83,-41.47
-22.85,100.75
-22.85,61.7
-22.85,42.52
-22.85,7.51
-22.85,6.51
-22.85,6.35
-22.85,5.38
-22.85,5.38
-22.85,4.27
-22.85,1.67
-22.85,-4.3
-22.85,-8.48
-22.85,-8.63
-22.85,-19.72
-22.85,-37.93
-22.87,102.87
-22.87,96.6
-22.87,92.32
-22.87,79.67
-22.87,71.33
-22.87,65.91
-22.87,65.77
-22.87,65.5
-22.87,63.63
-22.87,57.18
-22.87,5.45
-22.87,4.28
-22.87,3.38
-22.87,2.33
-22.87,1.78
-22.87,-26.73
-22.87,-31.68
-22.87,-32.24
-22.87,-42
-22.88,81.6
-22.88,64.83
-22.88,60.03
-22.88,59.23
-22.88,58.93
-22.88,58.28
-22.88,42.97
-22.88,-18.87
-22.88,-21.77
-22.88,-22.13
-22.88,-39.77
-22.88,-39.78
-22.88,-41.5
-22.9,80.43
-22.9,66.46
-22.9,61
-22.9,58.51
-22.9,58.02
-22.9,56.98
-22.9,51.4
-22.9,8.37
-22.9,4.6
-22.9,2.45
-22.9,-0.6
-22.9,-0.75
-22.9,-10.43
-22.9,-22.95
-22.9,-27.72
-22.9,-28.93
-22.9,-31.83
-22.9,-41.73
-22.9,-43.16
-22.91,-3
-22.92,76.82
-22.92,68.8
-22.92,62.07
-22.92,60.96
-22.92,60.92
-22.92,58.03
-22.92,37.18
-22.92,3
-22.92,-0.97
-22.92,-27.6
-22.92,-30.73
-22.92,-41.14
-22.93,106.15
-22.93,88.49
-22.93,75.68
-22.93,74.9
-22.93,74.35
-22.93,62.38
-22.93,5.18
-22.93,4.52
-22.93,-19.3
-22.95,89.62
-22.95,79.73
-22.95,69.63
-22.95,65.15
-22.95,39.55
-22.95,38.4
-22.95,8.15
-22.95,6.97
-22.95,2.48
-22.95,-23.48
-22.95,-27.57
-22.96,69.58
-22.97,64.83
-22.97,63.91
-22.97,63.16
-22.97,61.93
-22.97,60.58
-22.97,58.63
-22.97,8.33
-22.97,6.6
-22.97,4.47
-22.97,2.85
-22.97,2.03
-22.97,-25.45
-22.97,-26.47
-22.97,-29.71
-22.98,71.62
-22.98,41.48
-22.98,5.22
-22.98,2.93
-22.98,2.3
-22.98,-9.87
-22.98,-23.97
-22.98,-25.27
-22.98,-26.86
-22.98,-32.7
-22.98,-39.12
-22.98,-41.33
-22.99,-21.27
-23,104.57
-23,80.85
-23,80.58
-23,73.25
-23,68.68
-23,67.87
-23,66.48
-23,64.24
-23,63.66
-23,63.37
-23,60.3
-23,49.81
-23,43
-23,41.25
-23,38.65
-23,8.53
-23,5
-23,4.13
-23,-6.45
-23,-7.57
-23,-8.61
-23,-35.47
-23,-37.35
-23,-38.72
-23,-41.1
-23,-41.96
-23,-109.33
-23,-113.02
-23.02,84.29
-23.02,64.22
-23.02,64.02
-23.02,60.77
-23.02,36.75
-23.02,5.45
-23.02,4.3
-23.02,3.1
-23.02,-21.7
-23.02,-21.96
-23.02,-30.58
-23.02,-33.43
-23.03,63.78
-23.03,63.07
-23.03,38
-23.03,6.45
-23.03,6.34
-23.03,2.02
-23.03,-2.03
-23.03,-19.9
-23.03,-27.68
-23.03,-35.02
-23.03,-36.02
-23.03,-42.24
-23.03,-97.27
-23.05,75.93
-23.05,73.48
-23.05,67.02
-23.05,64.98
-23.05,64.92
-23.05,64.84
-23.05,64.12
-23.05,6.17
-23.05,5.48
-23.05,4.84
-23.05,4.18
-23.05,2.5
-23.05,-5.58
-23.05,-21.83
-23.05,-30.67
-23.05,-39.72
-23.07,87.3
-23.07,75.17
-23.07,63.92
-23.07,61.67
-23.07,60.66
-23.07,41.96
-23.07,41.51
-23.07,1.58
-23.07,1.25
-23.07,-23.22
-23.07,-25.46
-23.07,-26.45
-23.07,-30.38
-23.07,-32.63
-23.07,-35.7
-23.08,75.97
-23.08,75.33
-23.08,73.32
-23.08,63.52
-23.08,62.36
-23.08,57.82
-23.08,42.64
-23.08,6.25
-23.08,5.28
-23.08,4.98
-23.08,4.9
-23.08,3.85
-23.08,2.92
-23.08,-4.37
-23.08,-27.63
-23.08,-28.83
-23.08,-33.55
-23.08,-39.45
-23.08,-40.55
-23.09,70.4
-23.1,64.23
-23.1,62.95
-23.1,59.95
-23.1,57.77
-23.1,37.99
-23.1,10.45
-23.1,9.78
-23.1,4.7
-23.1,2.75
-23.1,2.6
-23.1,2.53
-23.1,-7.68
-23.1,-21.67
-23.1,-28.43
-23.1,-28.82
-23.1,-34.72
-23.1,-40.36
-23.1,-42.5
-23.1,-42.5
-23.12,90.77
-23.12,73.25
-23.12,69.59
-23.12,59.27
-23.12,58.53
-23.12,3.63
-23.12,1.13
-23.12,-0.69
-23.12,-22.73
-23.12,-26.53
-23.12,-28.5
-23.12,-28.5
-23.13,96.67
-23.13,74.97
-23.13,74.13
-23.13,66.49
-23.13,62.46
-23.13,59.05
-23.13,59.05
-23.13,55.7
-23.13,51.87
-23.13,7.44
-23.13,-24.52
-23.13,-28.25
-23.13,-28.35
-23.13,-28.53
-23.13,-34.28
-23.13,-40.55
-23.15,159.53
-23.15,62.6
-23.15,62.13
-23.15,61.67
-23.15,58.75
-23.15,57.03
-23.15,56.43
-23.15,4.68
-23.15,4.33
-23.15,-24.03
-23.15,-33.02
-23.15,-42.27
-23.17,89.75
-23.17,42.53
-23.17,4.27
-23.17,-25.22
-23.17,-25.85
-23.17,-39.13
-23.17,-41.1
-23.18,73.48
-23.18,62.52
-23.18,3
-23.18,-6.52
-23.18,-6.92
-23.18,-14.1
-23.18,-24.7
-23.18,-31.67
-23.18,-32.85
-23.18,-42.03
-23.2,69.37
-23.2,66.23
-23.2,65.31
-23.2,65.28
-23.2,64.77
-23.2,63.76
-23.2,63.4
-23.2,53.63
-23.2,42.83
-23.2,38.13
-23.2,7.15
-23.2,-7.53
-23.2,-19.15
-23.2,-27.64
-23.2,-33.2
-23.2,-35.07
-23.2,-36.33
-23.2,-40.52
-23.21,113.25
-23.21,42.47
-23.22,97.76
-23.22,84.27
-23.22,67.31
-23.22,66.8
-23.22,65.23
-23.22,42.22
-23.22,42.04
-23.22,41.2
-23.22,7.42
-23.22,7.03
-23.22,6.23
-23.22,4.63
-23.22,4.13
-23.22,-6.55
-23.23,63.82
-23.23,7.56
-23.23,6.94
-23.23,4.43
-23.23,3.18
-23.23,-20.95
-23.23,-32.5
-23.23,-134.1
-23.25,80.42
-23.25,75.5
-23.25,71.78
-23.25,66.78
-23.25,58.71
-23.25,42.72
-23.25,7.29
-23.25,6.08
-23.25,2.55
-23.25,0.67
-23.25,-20.22
-23.25,-23.33
-23.25,-26.03
-23.25,-38.23
-23.25,-39.55
-23.27,73.75
-23.27,71.23
-23.27,58.92
-23.27,58.6
-23.27,57.63
-23.27,55.28
-23.27,43.15
-23.27,42.27
-23.27,4.51
-23.27,1.12
-23.27,-39.82
-23.27,-39.9
-23.27,-39.93
-23.28,80.17
-23.28,68.92
-23.28,65.72
-23.28,63.8
-23.28,62.65
-23.28,36.82
-23.28,-24.75
-23.28,-25.67
-23.28,-29.85
-23.3,75.02
-23.3,70.02
-23.3,69.78
-23.3,63.98
-23.3,62.6
-23.3,58.33
-23.3,57.15
-23.3,56.28
-23.3,50.03
-23.3,5.1
-23.3,4.12
-23.3,2.5
-23.3,1.2
-23.3,-9.6
-23.3,-21.03
-23.3,-28.48
-23.3,-30.83
-23.32,96.08
-23.32,83.48
-23.32,62.83
-23.32,61.65
-23.32,59.75
-23.32,52.3
-23.32,40
-23.32,6.47
-23.32,6.16
-23.32,5.82
-23.32,4.52
-23.32,3.55
-23.32,2.22
-23.32,-24.87
-23.32,-25.67
-23.32,-31.73
-23.33,100.95
-23.33,98.33
-23.33,70.78
-23.33,66
-23.33,62.77
-23.33,62.7
-23.33,41.39
-23.33,40.38
-23.33,37.38
-23.33,6.43
-23.33,-7.82
-23.33,-23.52
-23.33,-40.74
-23.33,-41.45
-23.35,77.95
-23.35,62.98
-23.35,61.83
-23.35,7.4
-23.35,2
-23.35,1.27
-23.35,-4.63
-23.35,-20.1
-23.35,-25.6
-23.35,-25.94
-23.35,-29.08
-23.37,73.04
-23.37,59.47
-23.37,57.51
-23.37,57.42
-23.37,49.15
-23.37,8.27
-23.37,4.32
-23.37,2.58
-23.37,2.48
-23.37,-23.55
-23.37,-24.95
-23.37,-30.15
-23.37,-31.18
-23.37,-42.13
-23.37,-42.68
-23.38,107.87
-23.38,86.5
-23.38,80.35
-23.38,69.42
-23.38,66.52
-23.38,63.83
-23.38,62.97
-23.38,43.64
-23.38,35.68
-23.38,6.3
-23.38,5.38
-23.38,5.21
-23.38,3.08
-23.38,-23.82
-23.38,-25.52
-23.38,-31.2
-23.38,-129.03
-23.4,85.83
-23.4,64.83
-23.4,62.99
-23.4,60.72
-23.4,60.6
-23.4,43.66
-23.4,43.2
-23.4,37.8
-23.4,6.25
-23.4,4.25
-23.4,-0.99
-23.4,-5.78
-23.4,-10.45
-23.4,-24.97
-23.42,67.42
-23.42,65.57
-23.42,62.38
-23.42,58.85
-23.42,39.78
-23.42,6.86
-23.42,5.25
-23.42,4.75
-23.42,-26.1
-23.42,-28.52
-23.42,-29.42
-23.42,-38.72
-23.42,-41.93
-23.43,83.63
-23.43,65.23
-23.43,62.07
-23.43,61.8
-23.43,61.7
-23.43,61.58
-23.43,41.82
-23.43,7.69
-23.43,6
-23.43,-0.91
-23.43,-3.16
-23.43,-4
-23.43,-19.24
-23.43,-25.43
-23.43,-26.03
-23.43,-40.15
-23.45,70.87
-23.45,66.17
-23.45,61.81
-23.45,61.57
-23.45,59.63
-23.45,59.55
-23.45,51.45
-23.45,42
-23.45,36.51
-23.45,5.01
-23.45,4.97
-23.45,3.47
-23.45,-1.17
-23.45,-10.7
-23.45,-23.05
-23.45,-25.87
-23.47,105.5
-23.47,89.35
-23.47,70.38
-23.47,65.21
-23.47,63.48
-23.47,61.4
-23.47,61.2
-23.47,58.58
-23.47,43.32
-23.47,43
-23.47,37.46
-23.47,37.25
-23.47,8.13
-23.47,7.52
-23.47,5.65
-23.47,3.67
-23.47,-10
-23.47,-10.3
-23.47,-26.18
-23.47,-102.13
-23.48,63.17
-23.48,60.45
-23.48,59
-23.48,37.17
-23.48,4.1
-23.48,2.53
-23.48,-18.7
-23.48,-22.72
-23.48,-30.78
-23.5,99.65
-23.5,70.4
-23.5,60.98
-23.5,60.68
-23.5,56.5
-23.5,53.32
-23.5,51.6
-23.5,43
-23.5,41.73
-23.5,37.57
-23.5,37.56
-23.5,37.43
-23.5,9.52
-23.5,7.39
-23.5,4.5
-23.5,1
-23.5,-3.5
-23.5,-7.82
-23.5,-17.57
-23.5,-22.77
-23.5,-28.25
-23.5,-28.6
-23.5,-40.83
-23.52,69.1
-23.52,64.15
-23.52,57.05
-23.52,55.55
-23.52,5.1
-23.52,4.58
-23.52,4.53
-23.52,-5.05
-23.52,-22.48
-23.52,-23.4
-23.52,-28.07
-23.52,-29.42
-23.53,70.85
-23.53,60.82
-23.53,58.3
-23.53,57.1
-23.53,6.32
-23.53,2.72
-23.53,-26.3
-23.53,-27.63
-23.53,-32.8
-23.55,169.55
-23.55,61.85
-23.55,58.48
-23.55,8.69
-23.55,-8.57
-23.55,-19.28
-23.55,-32.55
-23.55,-34.12
-23.57,87.68
-23.57,66.45
-23.57,63.9
-23.57,61.83
-23.57,61.58
-23.57,43.21
-23.57,38.87
-23.57,7.05
-23.57,3.62
-23.57,2.94
-23.57,-8.57
-23.57,-26.2
-23.57,-26.45
-23.58,92.77
-23.58,74.53
-23.58,65.95
-23.58,65.33
-23.58,64.83
-23.58,55.27
-23.58,50.03
-23.58,41.15
-23.58,39.73
-23.58,-0.35
-23.58,-10.25
-23.58,-12.9
-23.58,-33.43
-23.58,-33.53
-23.6,164.03
-23.6,87.53
-23.6,83.33
-23.6,62.67
-23.6,59.87
-23.6,58.98
-23.6,57.68
-23.6,8.29
-23.6,7.73
-23.6,-14
-23.6,-20.7
-23.6,-21.33
-23.6,-23.43
-23.6,-23.72
-23.6,-32.02
-23.6,-40.5
-23.6,-95.36
-23.62,96.27
-23.62,69.83
-23.62,53.3
-23.62,43.5
-23.62,42.65
-23.62,40.88
-23.62,6.55
-23.62,5.46
-23.62,-9.25
-23.62,-40
-23.63,103.67
-23.63,82.15
-23.63,68.35
-23.63,62.85
-23.63,61.25
-23.63,50.92
-23.63,43.41
-23.63,42.46
-23.63,42.2
-23.63,41.55
-23.63,7.27
-23.63,4.23
-23.63,-7.55
-23.63,-17.23
-23.63,-25.32
-23.63,-27.8
-23.63,-30.63
-23.63,-31.63
-23.65,72.26
-23.65,62.68
-23.65,54.25
-23.65,48.77
-23.65,42.71
-23.65,7.52
-23.65,-8.45
-23.65,-12.83
-23.65,-27.87
-23.65,-31.77
-23.67,62.03
-23.67,61.7
-23.67,59.82
-23.67,43.45
-23.67,39.11
-23.67,38.83
-23.67,7.23
-23.67,-0.67
-23.67,-7.25
-23.67,-12.13
-23.67,-22.6
-23.67,-24.27
-23.67,-24.75
-23.67,-30.02
-23.68,79.88
-23.68,69.18
-23.68,57.17
-23.68,54.9
-23.68,39.9
-23.68,7.55
-23.68,6.03
-23.68,-2.03
-23.68,-6.85
-23.68,-19.62
-23.7,72.22
-23.7,63.23
-23.7,60.73
-23.7,59.55
-23.7,43.45
-23.7,42.98
-23.7,6.54
-23.7,-22.14
-23.7,-24.16
-23.7,-26.25
-23.7,-28.35
-23.7,-29.27
-23.7,-30.28
-23.7,-43.07
-23.72,60.68
-23.72,59.95
-23.72,57.58
-23.72,57.47
-23.72,57.05
-23.72,52.87
-23.72,6.87
-23.72,3.85
-23.72,-10.55
-23.72,-25.4
-23.72,-30.05
-23.73,100.9
-23.73,86
-23.73,82.88
-23.73,40.43
-23.73,40.4
-23.73,7.92
-23.73,5.03
-23.73,4.42
-23.73,4.33
-23.73,-9.8
-23.73,-13.6
-23.73,-28.18
-23.73,-28.92
-23.73,-29.67
-23.73,-33.05
-23.73,-33.52
-23.75,105.62
-23.75,72.87
-23.75,67.55
-23.75,65.9
-23.75,65.07
-23.75,54.77
-23.75,43.5
-23.75,43.5
-23.75,40.45
-23.75,38.22
-23.75,37.9
-23.75,4.93
-23.75,-3.23
-23.75,-19.33
-23.75,-25.63
-23.75,-26.48
-23.75,-30.1
-23.75,-31.87
-23.75,-42.47
-23.77,86.82
-23.77,63.18
-23.77,62.83
-23.77,61.92
-23.77,43.1
-23.77,42.73
-23.77,38.15
-23.77,7.95
-23.77,6.2
-23.77,5.32
-23.77,4.4
-23.77,0.48
-23.77,-23.85
-23.77,-25.47
-23.77,-26.07
-23.78,59.94
-23.78,59.9
-23.78,41.72
-23.78,39.55
-23.78,9.08
-23.78,8.33
-23.78,4.6
-23.78,3.57
-23.78,-26
-23.78,-26.07
-23.8,68.39
-23.8,63.86
-23.8,53.87
-23.8,50.9
-23.8,43.2
-23.8,5.78
-23.8,5.72
-23.8,5.29
-23.8,-18.02
-23.8,-22.58
-23.8,-25.1
-23.8,-37.13
-23.8,-42.5
-23.82,101.25
-23.82,72.95
-23.82,61.9
-23.82,60.58
-23.82,58.98
-23.82,56.97
-23.82,41.9
-23.82,5.37
-23.82,3.7
-23.82,-7.9
-23.82,-10.02
-23.82,-20.88
-23.82,-21.92
-23.82,-23.53
-23.82,-24.92
-23.82,-27.99
-23.82,-28.47
-23.82,-32.35
-23.82,-42.9
-23.83,69.83
-23.83,67.22
-23.83,62.55
-23.83,60.61
-23.83,58.78
-23.83,49.5
-23.83,42
-23.83,41.85
-23.83,36.37
-23.83,6.78
-23.83,3.92
-23.83,-0.45
-23.83,-19.5
-23.83,-22.52
-23.83,-24.05
-23.83,-26.88
-23.85,88.68
-23.85,43
-23.85,40.92
-23.85,38
-23.85,7.77
-23.85,5.45
-23.85,-11.33
-23.85,-21.24
-23.85,-38.28
-23.87,89.07
-23.87,60.1
-23.87,59.4
-23.87,59.02
-23.87,55.71
-23.87,49.2
-23.87,42.15
-23.87,41.61
-23.87,39.2
-23.87,6.43
-23.87,3.48
-23.87,-9.05
-23.87,-25.53
-23.87,-28.01
-23.87,-42.17
-23.88,108.14
-23.88,103.61
-23.88,66.08
-23.88,63.4
-23.88,60.2
-23.88,54.76
-23.88,5.13
-23.88,4.95
-23.88,-19.8
-23.88,-28.06
-23.88,-28.48
-23.9,65.63
-23.9,64.63
-23.9,64.29
-23.9,58.22
-23.9,57.12
-23.9,54.85
-23.9,53.75
-23.9,41.67
-23.9,38.2
-23.9,37.68
-23.9,6.73
-23.9,5.3
-23.9,-4.57
-23.9,-9.98
-23.9,-23.77
-23.9,-40.97
-23.92,103.18
-23.92,71.74
-23.92,63.28
-23.92,61.97
-23.92,43.41
-23.92,43
-23.92,39.65
-23.92,38.45
-23.92,4.23
-23.92,-28.66
-23.92,-28.83
-23.93,63.93
-23.93,52.55
-23.93,52.05
-23.93,6.6
-23.93,6.5
-23.93,4.38
-23.93,2.4
-23.93,0.52
-23.93,0.35
-23.93,0.18
-23.93,-7.47
-23.95,86.83
-23.95,64.2
-23.95,60.07
-23.95,57.9
-23.95,53.68
-23.95,43.37
-23.95,42.92
-23.95,39.22
-23.95,2.8
-23.95,-12.83
-23.95,-21.48
-23.95,-23.67
-23.95,-28
-23.97,79.37
-23.97,70.55
-23.97,66.07
-23.97,63.34
-23.97,62.59
-23.97,61.08
-23.97,58.43
-23.97,56.87
-23.97,50
-23.97,42.68
-23.97,6.75
-23.97,1.5
-23.97,-11.33
-23.97,-30.67
-23.98,81.32
-23.98,70.11
-23.98,66.63
-23.98,62.5
-23.98,-11.23
-23.98,-12
-23.98,-20.57
-23.98,-23.03
-24,93.33
-24,64.34
-24,64.08
-24,62.51
-24,60.47
-24,59.62
-24,59.6
-24,41.77
-24,38.75
-24,36.58
-24,8.8
-24,6.93
-24,-4.38
-24,-5
-24,-11.17
-24,-12.6
-24,-41.52
-24.02,71.62
-24.02,70.45
-24.02,66.88
-24.02,66.32
-24.02,62.82
-24.02,60.97
-24.02,60.62
-24.02,60.33
-24.02,59.78
-24.02,57.35
-24.02,56.92
-24.02,55.63
-24.02,5.93
-24.02,-6.1
-24.02,-7.15
-24.02,-22.1
-24.02,-27.95
-24.02,-28.37
-24.02,-36.62
-24.02,-37.1
-24.03,62.08
-24.03,54.8
-24.03,43.2
-24.03,40.2
-24.03,36.5
-24.03,7.65
-24.03,3.77
-24.03,2.45
-24.03,-6
-24.03,-19.4
-24.03,-26.64
-24.03,-42.03
-24.05,163.25
-24.05,100.17
-24.05,87.5
-24.05,81.75
-24.05,63.56
-24.05,60.97
-24.05,57.13
-24.05,43.33
-24.05,41.23
-24.05,37.77
-24.05,-22.5
-24.05,-26
-24.05,-29.93
-24.06,71.55
-24.06,62.15
-24.07,95.08
-24.07,81.02
-24.07,68.63
-24.07,62.58
-24.07,58
-24.07,56.53
-24.07,50.03
-24.07,36.77
-24.07,7.59
-24.07,7.07
-24.07,2.35
-24.07,0.11
-24.07,-1.64
-24.07,-18.08
-24.07,-21.01
-24.07,-22.34
-24.07,-23.97
-24.07,-25.83
-24.07,-30.85
-24.07,-37.43
-24.08,86.37
-24.08,71.75
-24.08,66.03
-24.08,65.12
-24.08,62.58
-24.08,60.7
-24.08,49.25
-24.08,43.5
-24.08,42.3
-24.08,41.7
